Date/Time (IST),DO (mg/L),pH,Temperature (°C),QC_Flag_DateTime,QC_Flag_DO,QC_Flag_pH
2025-12-25 18:15:00,13.6,8.84,26.1,,,
2025-12-25 18:30:00,13.42,8.82,26.1,,,
2025-12-25 18:45:00,13.23,8.82,26,,,
2025-12-25 19:00:00,12.98,8.8,26,,,
2025-12-25 19:15:00,12.81,8.8,25.9,,,
2025-12-25 19:30:00,12.57,8.81,25.8,,,
2025-12-25 19:45:00,12.36,8.81,25.8,,,
2025-12-25 20:00:00,12.21,8.79,25.7,,,
2025-12-25 20:15:00,12.01,8.79,25.7,,,
2025-12-25 20:30:00,11.72,8.79,25.7,,,
2025-12-25 20:45:00,11.7,8.79,25.7,,,
2025-12-25 21:00:00,11.45,8.79,25.6,,,
2025-12-25 21:15:00,11.35,8.79,25.6,,,
2025-12-25 21:30:00,11.08,8.79,25.5,,,
2025-12-25 21:45:00,10.9,8.77,25.5,,,
2025-12-25 22:00:00,10.75,8.78,25.5,,,
2025-12-25 22:15:00,10.54,8.78,25.5,,,
2025-12-25 22:30:00,10.48,8.77,25.4,,,
2025-12-25 22:45:00,10.39,8.77,25.4,,,
2025-12-25 23:00:00,10.26,8.77,25.4,,,
2025-12-25 23:15:00,10.13,8.77,25.4,,,
2025-12-25 23:30:00,10,8.77,25.3,,,
2025-12-25 23:45:00,9.78,8.77,25.3,,,
2025-12-26 00:00:00,9.6,8.76,25.3,,,
2025-12-26 00:15:00,9.26,8.75,25.3,,,
2025-12-26 00:30:00,9.09,8.73,25.2,,,
2025-12-26 00:45:00,9.02,8.75,25.2,,,
2025-12-26 01:00:00,8.81,8.73,25.2,,,
2025-12-26 01:15:00,8.57,8.73,25.2,,,
2025-12-26 01:30:00,8.4,8.73,25.2,,,
2025-12-26 01:45:00,8.21,8.73,25.2,,,
2025-12-26 02:00:00,8.02,8.71,25.1,,,
2025-12-26 02:15:00,7.73,8.72,25.1,,,
2025-12-26 02:30:00,7.51,8.7,25.1,,,
2025-12-26 02:45:00,7.17,8.7,25.1,,,
2025-12-26 03:00:00,6.95,8.7,25,,,
2025-12-26 03:15:00,6.48,8.69,25,,,
2025-12-26 03:30:00,6.26,8.67,25,,,
2025-12-26 03:45:00,6.14,8.67,25,,,
2025-12-26 04:00:00,6.01,8.67,24.9,,,
2025-12-26 04:15:00,5.7,8.67,24.9,,,
2025-12-26 04:30:00,5.57,8.66,24.9,,,
2025-12-26 04:45:00,5.5,8.66,24.9,,,
2025-12-26 05:00:00,5.44,8.66,24.9,,,
2025-12-26 05:15:00,5.26,8.66,24.9,,,
2025-12-26 05:30:00,5.23,8.66,24.9,,,
2025-12-26 05:45:00,5.22,8.66,24.8,,,
2025-12-26 06:00:00,5.12,8.66,24.8,,,
2025-12-26 06:15:00,4.98,8.66,24.8,,,
2025-12-26 06:30:00,4.92,8.65,24.8,,,
2025-12-26 06:45:00,4.84,8.65,24.7,,,
2025-12-26 07:00:00,4.73,8.63,24.7,,,
2025-12-26 07:15:00,4.58,8.64,24.8,,,
2025-12-26 07:30:00,4.62,8.64,24.7,,,
2025-12-26 07:45:00,4.65,8.64,24.7,,,
2025-12-26 08:00:00,4.47,8.64,24.7,,,
2025-12-26 08:15:00,4.48,8.63,24.7,,,
2025-12-26 08:30:00,4.81,8.65,24.7,,,
2025-12-26 08:45:00,4.98,8.65,24.7,,,
2025-12-26 09:00:00,5.12,8.65,24.7,,,
2025-12-26 09:15:00,5.7,8.67,24.8,,,
2025-12-26 09:30:00,6.04,8.67,24.8,,,
2025-12-26 09:45:00,6.41,8.69,24.9,,,
2025-12-26 10:00:00,6.79,8.69,25,,,
2025-12-26 10:15:00,7.18,8.69,25.1,,,
2025-12-26 10:30:00,7.63,8.69,25.2,flyover_window,,
2025-12-26 10:45:00,8.15,8.71,25.3,,,
2025-12-26 11:00:00,9.31,8.73,25.5,,,
2025-12-26 11:15:00,9.91,8.75,25.7,,,
2025-12-26 11:30:00,10.02,8.75,25.9,,DO_>10_before_noon,
2025-12-26 11:45:00,9.02,8.72,25.8,,,
2025-12-26 12:00:00,10.59,8.76,26.4,time_gap_>20min,,
2025-12-26 12:45:00,10.86,8.76,26.4,time_gap_>20min,,
2025-12-26 13:15:00,12.66,8.8,26.9,time_gap_>20min,,
2025-12-26 13:30:00,12.97,8.79,26.9,time_gap_>20min,,
2025-12-26 14:15:00,14.48,8.83,27.1,time_gap_>20min,,
2025-12-26 14:45:00,15.09,8.83,27.1,time_gap_>20min,,
2025-12-26 15:15:00,15.62,8.84,27.4,time_gap_>20min,,
2025-12-26 15:30:00,15.5,8.84,27.3,time_gap_>20min,,
2025-12-26 16:00:00,15.72,8.85,27.2,time_gap_>20min,,
2025-12-26 16:15:00,15.84,8.85,27.1,,,
2025-12-26 16:30:00,15.86,8.85,27.1,,,
2025-12-26 16:45:00,16.03,8.85,27,,,
2025-12-26 17:00:00,16.04,8.86,27,,,
2025-12-26 17:15:00,16.15,8.87,27,,,
2025-12-26 17:30:00,15.28,8.85,26.9,,,
2025-12-26 17:45:00,14.71,8.86,26.7,,,
2025-12-26 18:00:00,14.68,8.84,26.6,,,
2025-12-26 18:15:00,13.81,8.84,26.5,,,
2025-12-26 18:30:00,13.67,8.83,26.4,,,
2025-12-26 18:45:00,13.8,8.83,26.3,,,
2025-12-26 19:00:00,13.65,8.83,26.3,,,
2025-12-26 19:15:00,13.32,8.82,26.2,,,
2025-12-26 19:30:00,13.02,8.8,26.1,,,
2025-12-26 19:45:00,12.68,8.79,26.1,,,
2025-12-26 20:00:00,12.37,8.79,26,,,
2025-12-26 20:15:00,12.19,8.79,26,,,
2025-12-26 20:30:00,12.19,8.79,25.9,,,
2025-12-26 20:45:00,11.7,8.79,25.9,,,
2025-12-26 21:00:00,11.29,8.77,25.8,,,
2025-12-26 21:15:00,10.78,8.77,25.7,,,
2025-12-26 21:30:00,10.5,8.77,25.7,,,
2025-12-26 21:45:00,10.17,8.75,25.6,,,
2025-12-26 22:00:00,9.78,8.75,25.5,,,
2025-12-26 22:15:00,9.41,8.73,25.5,,,
2025-12-26 22:30:00,9.28,8.73,25.5,,,
2025-12-26 22:45:00,9.11,8.73,25.4,,,
2025-12-26 23:00:00,8.88,8.73,25.4,,,
2025-12-26 23:15:00,8.67,8.72,25.4,,,
2025-12-26 23:30:00,8.42,8.72,25.4,,,
2025-12-26 23:45:00,8.2,8.72,25.4,,,
2025-12-27 00:00:00,8.02,8.72,25.3,,,
2025-12-27 00:15:00,7.81,8.72,25.3,,,
2025-12-27 00:30:00,7.44,8.7,25.3,,,
2025-12-27 00:45:00,7.85,8.71,25.2,,,
2025-12-27 01:00:00,8.1,8.72,25.2,,,
2025-12-27 01:15:00,7.95,8.72,25.2,,,
2025-12-27 01:30:00,7.66,8.71,25.2,,,
2025-12-27 01:45:00,7.63,8.71,25.2,,,
2025-12-27 02:00:00,7.51,8.71,25.2,,,
2025-12-27 02:15:00,7.37,8.7,25.1,,,
2025-12-27 02:30:00,7.04,8.7,25.1,,,
2025-12-27 02:45:00,6.85,8.7,25.1,,,
2025-12-27 03:00:00,6.72,8.7,25,,,
2025-12-27 03:15:00,6.52,8.69,25,,,
2025-12-27 03:30:00,6.28,8.67,25,,,
2025-12-27 03:45:00,6.15,8.67,24.9,,,
2025-12-27 04:00:00,6.03,8.67,24.9,,,
2025-12-27 04:15:00,5.79,8.67,24.9,,,
2025-12-27 04:30:00,5.56,8.65,24.9,,,
2025-12-27 04:45:00,5.37,8.65,24.9,,,
2025-12-27 05:00:00,5.17,8.65,24.9,,,
2025-12-27 05:15:00,5.08,8.64,24.9,,,
2025-12-27 05:30:00,5,8.64,24.8,,,
2025-12-27 05:45:00,4.87,8.65,24.8,,,
2025-12-27 06:00:00,4.89,8.65,24.8,,,
2025-12-27 06:15:00,4.72,8.64,24.8,,,
2025-12-27 06:30:00,4.68,8.63,24.8,,,
2025-12-27 06:45:00,4.61,8.63,24.7,,,
2025-12-27 07:00:00,4.58,8.63,24.7,,,
2025-12-27 07:15:00,4.41,8.63,24.7,time_gap_>20min,,
2025-12-27 08:00:00,4.4,8.63,24.7,time_gap_>20min,,
2025-12-27 08:15:00,4.21,8.62,24.6,,,
2025-12-27 08:30:00,4.22,8.61,24.7,,,
2025-12-27 08:45:00,4.51,8.63,24.7,,,
2025-12-27 09:00:00,4.99,8.64,24.8,,,
2025-12-27 09:15:00,5.3,8.65,24.9,,,
2025-12-27 09:30:00,5.57,8.65,25,time_gap_>20min,,
2025-12-27 10:00:00,5.97,8.67,25.1,time_gap_>20min,,
2025-12-27 10:15:00,6.59,8.67,25.3,,,
2025-12-27 10:30:00,6.9,8.67,25.4,flyover_window,,
2025-12-27 10:45:00,7.35,8.67,25.6,,,
2025-12-27 11:00:00,7.69,8.68,25.8,,,
2025-12-27 11:15:00,8.21,8.68,26.1,,,
2025-12-27 11:30:00,9.4,8.72,26.3,,,
2025-12-27 11:45:00,9.98,8.72,26.5,,,
2025-12-27 12:00:00,9.91,8.72,26.4,,,
2025-12-27 12:15:00,10.07,8.74,26.5,,,
2025-12-27 12:30:00,9.27,8.74,26.5,,,
2025-12-27 12:45:00,8.74,8.72,26.3,,,
2025-12-27 13:00:00,8.1,8.74,26.3,,,
2025-12-27 13:15:00,9.31,8.75,26.9,,DO_jump_>2,
2025-12-27 13:30:00,11.83,8.77,27.5,,DO_jump_>2,
2025-12-27 13:45:00,12.37,8.77,27.6,,,
2025-12-27 14:00:00,12.91,8.77,27.7,,,
2025-12-27 14:15:00,13.09,8.77,28,,,
2025-12-27 14:30:00,13.4,8.78,27.9,,,
2025-12-27 14:45:00,13.51,8.8,27.8,,,
2025-12-27 15:00:00,12.77,8.79,27.7,,,
2025-12-27 15:15:00,11.14,8.77,27.3,,,
2025-12-27 15:30:00,10.96,8.78,27.2,,,
2025-12-27 15:45:00,11.25,8.76,26.5,,,
2025-12-27 16:00:00,11.77,8.8,27.1,,,
2025-12-27 16:15:00,12.93,8.82,27,,DO_jump_>2,
2025-12-27 16:30:00,15,8.84,27,,DO_jump_>2,
2025-12-27 16:45:00,15.51,8.84,27,,,
2025-12-27 17:00:00,15.3,8.84,27,,,
2025-12-27 17:15:00,15.44,8.84,27.1,,,
2025-12-27 17:30:00,15.41,8.84,27,,,
2025-12-27 17:45:00,15.4,8.84,26.9,,,
2025-12-27 18:00:00,14.96,8.84,26.8,,,
2025-12-27 18:15:00,13.6,8.82,26.7,,,
2025-12-27 18:30:00,12.81,8.82,26.6,,,
2025-12-27 18:45:00,13.81,8.81,26.5,,,
2025-12-27 19:00:00,13.42,8.82,26.4,,,
2025-12-27 19:15:00,13.39,8.81,26.3,,,
2025-12-27 19:30:00,13.25,8.81,26.3,,,
2025-12-27 19:45:00,12.46,8.78,26.2,,,
2025-12-27 20:00:00,12.3,8.8,26.2,,,
2025-12-27 20:15:00,12.26,8.79,26.2,,,
2025-12-27 20:30:00,11.94,8.77,26.1,,,
2025-12-27 20:45:00,10.93,8.77,26.1,,,
2025-12-27 21:00:00,10.25,8.74,26,,,
2025-12-27 21:15:00,10.39,8.74,26,,,
2025-12-27 21:30:00,9.86,8.72,25.9,,,
2025-12-27 21:45:00,9.68,8.74,25.9,,,
2025-12-27 22:00:00,8.88,8.72,25.8,,,
2025-12-27 22:15:00,9.09,8.72,25.7,,,
2025-12-27 22:30:00,8.91,8.72,25.7,,,
2025-12-27 22:45:00,9.62,8.74,25.6,,,
2025-12-27 23:00:00,9.16,8.72,25.6,,,
2025-12-27 23:15:00,9.03,8.72,25.6,,,
2025-12-27 23:30:00,8.82,8.72,25.6,,,
2025-12-27 23:45:00,8.61,8.72,25.5,,,
2025-12-28 00:00:00,8.39,8.72,25.5,,,
2025-12-28 00:15:00,8.15,8.7,25.5,,,
2025-12-28 00:30:00,8.03,8.7,25.5,,,
2025-12-28 00:45:00,7.75,8.7,25.5,,,
2025-12-28 01:00:00,7.64,8.7,25.4,,,
2025-12-28 01:15:00,7.39,8.69,25.4,,,
2025-12-28 01:30:00,7.09,8.67,25.4,,,
2025-12-28 01:45:00,6.72,8.67,25.3,,,
2025-12-28 02:00:00,6.51,8.67,25.3,,,
2025-12-28 02:15:00,6.48,8.67,25.3,,,
2025-12-28 02:30:00,6.17,8.66,25.3,,,
2025-12-28 02:45:00,5.96,8.64,25.2,,,
2025-12-28 03:00:00,5.85,8.66,25.2,,,
2025-12-28 03:15:00,5.74,8.65,25.2,,,
2025-12-28 03:30:00,5.34,8.64,25.2,,,
2025-12-28 03:45:00,5.21,8.64,25.1,,,
2025-12-28 04:00:00,5,8.63,25.1,,,
2025-12-28 04:15:00,4.99,8.63,25.1,,,
2025-12-28 04:30:00,4.8,8.62,25.1,,,
2025-12-28 04:45:00,4.73,8.62,25,,,
2025-12-28 05:00:00,4.59,8.61,25,,,
2025-12-28 05:15:00,4.39,8.6,25,,,
2025-12-28 05:30:00,4.38,8.6,25,,,
2025-12-28 05:45:00,4.16,8.58,24.9,,,
2025-12-28 06:00:00,4.06,8.59,24.9,,,
2025-12-28 06:15:00,4.15,8.59,24.9,,,
2025-12-28 06:30:00,3.99,8.57,24.9,,,
2025-12-28 06:45:00,3.84,8.57,24.9,,,
2025-12-28 07:00:00,3.7,8.57,24.8,,,
2025-12-28 07:15:00,3.61,8.57,24.8,,,
2025-12-28 07:30:00,3.49,8.57,24.8,,,
2025-12-28 07:45:00,3.45,8.56,24.8,,,
2025-12-28 08:00:00,3.19,8.56,24.8,,,
2025-12-28 08:15:00,3.21,8.56,24.8,,,
2025-12-28 08:30:00,3.37,8.56,24.8,,,
2025-12-28 08:45:00,3.42,8.56,24.8,,,
2025-12-28 09:00:00,3.85,8.56,24.9,,,
2025-12-28 09:15:00,3.87,8.56,24.9,,,
2025-12-28 09:30:00,4.78,8.58,25,,,
2025-12-28 09:45:00,5.12,8.6,25.1,,,
2025-12-28 10:00:00,5.4,8.6,25.1,,,
2025-12-28 10:15:00,5.8,8.6,25.3,,,
2025-12-28 10:30:00,6.42,8.62,25.4,flyover_window,,
2025-12-28 10:45:00,6.87,8.64,25.5,,,
2025-12-28 11:00:00,7.44,8.66,25.6,,,
2025-12-28 11:15:00,7.42,8.66,25.7,,,
2025-12-28 11:30:00,8.87,8.68,26.2,,,
2025-12-28 11:45:00,8.95,8.7,26.3,,,
2025-12-28 12:00:00,9.45,8.7,26.5,,,
2025-12-28 12:15:00,9.79,8.7,26.6,,,
2025-12-28 12:30:00,9.8,8.7,26.5,,,
2025-12-28 12:45:00,10.48,8.72,26.8,,,
2025-12-28 13:00:00,11.45,8.72,27,,,
2025-12-28 13:15:00,12.03,8.74,27.5,,,
2025-12-28 13:30:00,12.5,8.74,27.5,,,
2025-12-28 13:45:00,12.58,8.74,27.4,,,
2025-12-28 14:00:00,13.14,8.75,27.5,,,
2025-12-28 14:15:00,13.27,8.75,27.4,,,
2025-12-28 14:30:00,13.8,8.77,27.7,,,
2025-12-28 14:45:00,13.89,8.77,27.9,,,
2025-12-28 15:00:00,14.26,8.77,27.8,,,
2025-12-28 15:15:00,14.64,8.79,27.7,,,
2025-12-28 15:30:00,14.49,8.79,27.7,,,
2025-12-28 15:45:00,13.77,8.79,27.5,,,
2025-12-28 16:00:00,14.51,8.81,27.5,,,
2025-12-28 16:15:00,14.72,8.82,27.6,,,
2025-12-28 16:30:00,14.84,8.83,27.7,,,
2025-12-28 16:45:00,13.6,8.79,27.5,,,
2025-12-28 17:00:00,12.67,8.8,27.3,,,
2025-12-28 17:15:00,11.5,8.76,27.1,,,
2025-12-28 17:30:00,11.58,8.77,26.8,,,
2025-12-28 17:45:00,12.39,8.77,26.7,,,
2025-12-28 18:00:00,12.25,8.76,26.7,,,
2025-12-28 18:15:00,12.13,8.76,26.6,,,
2025-12-28 18:30:00,11.5,8.74,26.5,,DO_jump_>2,
2025-12-28 18:45:00,8.63,8.72,26.3,,DO_jump_>2,
2025-12-28 19:00:00,9.78,8.72,26.3,,,
2025-12-28 19:15:00,9.45,8.7,26.2,,,
2025-12-28 19:30:00,9.73,8.72,26.1,,,
2025-12-28 19:45:00,9.43,8.7,26.1,,,
2025-12-28 20:00:00,8.85,8.69,26,,,
2025-12-28 20:15:00,8.05,8.67,26,,,
2025-12-28 20:30:00,7.25,8.65,25.9,,,
2025-12-28 20:45:00,7.24,8.65,25.9,,,
2025-12-28 21:00:00,7.52,8.65,25.9,,,
2025-12-28 21:15:00,7.46,8.65,25.8,,,
2025-12-28 21:30:00,7.05,8.65,25.8,,,
2025-12-28 21:45:00,7.02,8.65,25.8,,,
2025-12-28 22:00:00,6.93,8.65,25.7,,,
2025-12-28 22:15:00,6.72,8.65,25.7,,,
2025-12-28 22:30:00,6.65,8.63,25.7,,,
2025-12-28 22:45:00,6.45,8.64,25.7,,,
2025-12-28 23:00:00,6.4,8.63,25.6,,,
2025-12-28 23:15:00,6.2,8.62,25.6,,,
2025-12-28 23:30:00,6.05,8.62,25.6,,,
2025-12-28 23:45:00,5.98,8.62,25.5,,,
2025-12-29 00:00:00,5.92,8.62,25.5,,,
2025-12-29 00:15:00,5.76,8.6,25.5,,,
2025-12-29 00:30:00,5.83,8.61,25.5,,,
2025-12-29 00:45:00,5.75,8.61,25.5,,,
2025-12-29 01:00:00,5.63,8.61,25.4,,,
2025-12-29 01:15:00,5.5,8.59,25.4,,,
2025-12-29 01:30:00,5.23,8.59,25.4,,,
2025-12-29 01:45:00,5.11,8.59,25.4,,,
2025-12-29 02:00:00,5.06,8.59,25.4,,,
2025-12-29 02:15:00,4.87,8.59,25.4,,,
2025-12-29 02:30:00,4.88,8.59,25.3,,,
2025-12-29 02:45:00,4.63,8.59,25.3,,,
2025-12-29 03:00:00,4.48,8.57,25.3,,,
2025-12-29 03:15:00,4.34,8.57,25.3,,,
2025-12-29 03:30:00,4.28,8.57,25.2,,,
2025-12-29 03:45:00,4.24,8.57,25.2,,,
2025-12-29 04:00:00,4.08,8.56,25.2,,,
2025-12-29 04:15:00,4.18,8.56,25.2,,,
2025-12-29 04:30:00,4.1,8.56,25.1,,,
2025-12-29 04:45:00,4.06,8.56,25.1,,,
2025-12-29 05:00:00,3.76,8.56,25.1,,,
2025-12-29 05:15:00,3.74,8.56,25.1,,,
2025-12-29 05:30:00,3.93,8.56,25,,,
2025-12-29 05:45:00,3.93,8.56,25,,,
2025-12-29 06:00:00,3.89,8.56,25,,,
2025-12-29 06:15:00,3.49,8.54,24.9,,,
2025-12-29 06:30:00,3.44,8.54,24.9,,,
2025-12-29 06:45:00,3.39,8.54,24.9,,,
2025-12-29 07:00:00,3.35,8.54,24.9,,,
2025-12-29 07:15:00,3.24,8.55,24.9,,,
2025-12-29 07:30:00,3.28,8.55,24.9,,,
2025-12-29 07:45:00,3.2,8.55,24.9,,,
2025-12-29 08:00:00,3.35,8.55,24.9,,,
2025-12-29 08:15:00,3.41,8.55,24.9,,,
2025-12-29 08:30:00,4.15,8.57,24.9,,,
2025-12-29 08:45:00,4.4,8.57,24.9,,,
2025-12-29 09:00:00,4.73,8.58,25,,,
2025-12-29 09:15:00,5.06,8.58,25.1,,,
2025-12-29 09:30:00,5.5,8.6,25.1,time_gap_>20min,,
2025-12-29 10:00:00,6.3,8.62,25.2,time_gap_>20min,,
2025-12-29 10:15:00,6.44,8.62,25.4,,,
2025-12-29 10:30:00,6.88,8.62,25.5,flyover_window,,
2025-12-29 10:45:00,7.27,8.63,25.6,,,
2025-12-29 11:00:00,7.7,8.65,25.7,,,
2025-12-29 11:15:00,8.9,8.67,26,,,
2025-12-29 11:30:00,9.36,8.67,26.2,,,
2025-12-29 11:45:00,9.68,8.67,26.2,,,
2025-12-29 12:00:00,10.27,8.69,26.4,,,
2025-12-29 12:15:00,10.49,8.69,26.5,,,
2025-12-29 12:30:00,11,8.69,26.6,,,
2025-12-29 12:45:00,11.61,8.71,26.8,,,
2025-12-29 13:00:00,11.91,8.73,26.9,,,
2025-12-29 13:15:00,12.85,8.73,27.1,,,
2025-12-29 13:30:00,13.35,8.74,27.2,,,
2025-12-29 13:45:00,13.86,8.75,27.3,,,
2025-12-29 14:00:00,14.17,8.77,27.4,,,
2025-12-29 14:15:00,14.54,8.77,27.4,,,
2025-12-29 14:30:00,14.58,8.79,27.4,,,
2025-12-29 14:45:00,15.26,8.79,27.6,,,
2025-12-29 15:00:00,15.63,8.81,27.5,,DO_jump_>2,
2025-12-29 15:15:00,7.83,8.79,28.2,,DO_jump_>2,
2025-12-29 15:30:00,16.16,8.84,27.3,,DO_jump_>2,
2025-12-29 15:45:00,16.05,8.82,27.3,,,
2025-12-29 16:00:00,15.73,8.83,27.4,,,
2025-12-29 16:15:00,15.86,8.83,27.4,,,
2025-12-29 16:30:00,15.78,8.85,27.3,,,
2025-12-29 16:45:00,16.01,8.85,27.2,,,
2025-12-29 17:00:00,15.58,8.84,27.1,,,
2025-12-29 17:15:00,15.98,8.84,27.1,,,
2025-12-29 17:30:00,15.48,8.84,26.9,,,
2025-12-29 17:45:00,14.99,8.82,26.8,,,
2025-12-29 18:00:00,14.79,8.81,26.7,,,
2025-12-29 18:15:00,14.33,8.8,26.6,,,
2025-12-29 18:30:00,14.24,8.79,26.5,,,
2025-12-29 18:45:00,14.05,8.79,26.5,,,
2025-12-29 19:00:00,13.86,8.79,26.4,,,
2025-12-29 19:15:00,13.35,8.78,26.3,,,
2025-12-29 19:30:00,13.52,8.78,26.2,,,
2025-12-29 19:45:00,12.93,8.78,26.2,,,
2025-12-29 20:00:00,12.64,8.76,26.1,,,
2025-12-29 20:15:00,12.25,8.76,26,,,
2025-12-29 20:30:00,12.04,8.74,26,,,
2025-12-29 20:45:00,11.42,8.73,25.9,,,
2025-12-29 21:00:00,10.95,8.73,25.9,,,
2025-12-29 21:15:00,10.34,8.71,25.8,,,
2025-12-29 21:30:00,9.59,8.71,25.8,,,
2025-12-29 21:45:00,9.33,8.7,25.7,,,
2025-12-29 22:00:00,9.12,8.69,25.7,,,
2025-12-29 22:15:00,8.76,8.69,25.7,,,
2025-12-29 22:30:00,8.86,8.69,25.7,,,
2025-12-29 22:45:00,8.42,8.69,25.6,,,
2025-12-29 23:00:00,9.46,8.7,25.6,,,
2025-12-29 23:15:00,9.12,8.7,25.6,,,
2025-12-29 23:30:00,8.86,8.69,25.5,,,
2025-12-29 23:45:00,9.21,8.71,25.5,,,
2025-12-30 00:00:00,8.93,8.7,25.5,,,
2025-12-30 00:15:00,8.46,8.69,25.5,,,
2025-12-30 00:30:00,8.19,8.67,25.4,,,
2025-12-30 00:45:00,6.71,8.63,25.4,,,
2025-12-30 01:00:00,6.23,8.63,25.4,,,
2025-12-30 01:15:00,6.25,8.62,25.4,,,
2025-12-30 01:30:00,6.2,8.62,25.4,,,
2025-12-30 01:45:00,6.26,8.62,25.4,,,
2025-12-30 02:00:00,6.22,8.62,25.3,,,
2025-12-30 02:15:00,6.26,8.62,25.3,,,
2025-12-30 02:30:00,6.31,8.62,25.3,,,
2025-12-30 02:45:00,6.39,8.64,25.2,,,
2025-12-30 03:00:00,6.19,8.63,25.2,,,
2025-12-30 03:15:00,6.05,8.63,25.2,,,
2025-12-30 03:30:00,5.98,8.61,25.2,,,
2025-12-30 03:45:00,5.81,8.61,25.2,,,
2025-12-30 04:00:00,5.75,8.61,25.2,,,
2025-12-30 04:15:00,5.48,8.61,25.2,,,
2025-12-30 04:30:00,5.4,8.61,25.1,,,
2025-12-30 04:45:00,5.04,8.6,25.1,,,
2025-12-30 05:00:00,5.02,8.6,25.1,,,
2025-12-30 05:15:00,4.89,8.6,25.1,,,
2025-12-30 05:30:00,4.83,8.58,25,,,
2025-12-30 05:45:00,4.68,8.58,25,,,
2025-12-30 06:00:00,4.57,8.58,25,,,
2025-12-30 06:15:00,4.46,8.58,25,,,
2025-12-30 06:30:00,4.42,8.58,24.9,,,
2025-12-30 06:45:00,4.28,8.58,24.9,,,
2025-12-30 07:00:00,4.23,8.58,24.9,,,
2025-12-30 07:15:00,4.2,8.58,24.9,,,
2025-12-30 07:30:00,4.13,8.58,24.9,,,
2025-12-30 07:45:00,4.22,8.58,24.9,,,
2025-12-30 08:00:00,4.35,8.58,24.9,,,
2025-12-30 08:15:00,4.47,8.58,24.9,,,
2025-12-30 08:30:00,4.8,8.6,24.9,,,
2025-12-30 08:45:00,5.3,8.6,25,,,
2025-12-30 09:00:00,5.38,8.6,25,,,
2025-12-30 09:15:00,5.81,8.61,25.1,,,
2025-12-30 09:30:00,6.06,8.63,25.2,,,
2025-12-30 09:45:00,6.24,8.63,25.4,,,
2025-12-30 10:00:00,7.11,8.65,25.4,,,
2025-12-30 10:15:00,7.64,8.65,25.6,,,
2025-12-30 10:30:00,8.18,8.66,25.7,flyover_window,,
2025-12-30 10:45:00,8.43,8.68,25.9,,,
2025-12-30 11:00:00,9.04,8.68,26,,,
2025-12-30 11:15:00,9.61,8.68,26.2,,,
2025-12-30 11:30:00,10.17,8.69,26.5,,DO_>10_before_noon,
2025-12-30 11:45:00,10.89,8.71,26.9,,DO_>10_before_noon,
2025-12-30 12:00:00,11.57,8.73,27,,,
2025-12-30 12:15:00,12.07,8.73,27.2,,,
2025-12-30 12:30:00,12.63,8.75,27.3,,,
2025-12-30 12:45:00,13.52,8.77,27.3,,,
2025-12-30 13:00:00,14.12,8.77,27.5,,,
2025-12-30 13:15:00,14.5,8.78,27.6,,,
2025-12-30 13:30:00,14.91,8.79,27.8,,,
2025-12-30 13:45:00,15.27,8.81,27.9,,,
2025-12-30 14:00:00,15.61,8.81,27.9,,,
2025-12-30 14:15:00,15.99,8.81,27.9,,,
2025-12-30 14:30:00,16.19,8.82,27.9,,,
2025-12-30 14:45:00,16.4,8.82,27.8,,,
2025-12-30 15:00:00,16.47,8.84,27.8,,,
2025-12-30 15:15:00,16.53,8.84,28,,,
2025-12-30 15:30:00,16.5,8.84,28.1,,,
2025-12-30 15:45:00,16.17,8.84,28,,,
2025-12-30 16:00:00,15.42,8.82,28,,,
2025-12-30 16:15:00,15.63,8.83,27.9,,,
2025-12-30 16:30:00,15.64,8.83,27.8,,,
2025-12-30 16:45:00,15.37,8.83,27.7,,,
2025-12-30 17:00:00,15.16,8.83,27.6,,,
2025-12-30 17:15:00,15.65,8.83,27.4,,,
2025-12-30 17:30:00,15.72,8.83,27.3,,,
2025-12-30 17:45:00,15.7,8.83,27.3,,,
2025-12-30 18:00:00,15.59,8.83,27.2,,,
2025-12-30 18:15:00,15.34,8.83,27.1,,,
2025-12-30 18:30:00,14.57,8.83,27.1,,,
2025-12-30 18:45:00,14.02,8.81,27,,,
2025-12-30 19:00:00,13.68,8.81,26.9,time_gap_>20min,,
2025-12-30 19:30:00,12.79,8.79,26.7,time_gap_>20min,,
2025-12-30 19:45:00,11.75,8.75,26.5,,,
2025-12-30 20:00:00,11.38,8.75,26.4,,,
2025-12-30 20:15:00,11.83,8.75,26.3,,,
2025-12-30 20:30:00,12.34,8.77,26.3,,,
2025-12-30 20:45:00,12.36,8.77,26.2,,,
2025-12-30 21:00:00,12.19,8.77,26.2,,,
2025-12-30 21:15:00,12.19,8.77,26.2,,,
2025-12-30 21:30:00,11.92,8.77,26.1,,,
2025-12-30 21:45:00,11.32,8.75,26,,,
2025-12-30 22:00:00,10.94,8.75,26,,,
2025-12-30 22:15:00,10.6,8.74,26,,,
2025-12-30 22:30:00,10.26,8.74,25.9,,,
2025-12-30 22:45:00,10.02,8.72,25.9,,,
2025-12-30 23:00:00,9.7,8.72,25.8,,,
2025-12-30 23:15:00,9.39,8.72,25.8,,,
2025-12-30 23:30:00,9.22,8.71,25.7,,,
2025-12-30 23:45:00,9.02,8.71,25.7,,,
2025-12-31 00:00:00,9.19,8.71,25.7,,,
2025-12-31 00:15:00,9.05,8.71,25.7,,,
