Date/Time (IST),DO (mg/L),pH,Temperature (°C),QC_Flag_DateTime,QC_Flag_DO,QC_Flag_pH
2025-12-23 10:00:00,3.36,8.41,24.99,,,
2025-12-23 10:15:00,2.32,8.2,25.97,,,
2025-12-23 10:30:00,2.64,7.9,26.84,flyover_window,,
2025-12-23 10:45:00,4.12,8.36,25.13,,,
2025-12-23 11:00:00,4.72,8.47,26.64,,,
2025-12-23 11:15:00,4.71,8.78,24.95,,,
2025-12-23 11:30:00,4.13,8.52,25.17,,,
2025-12-23 11:45:00,3.88,8.3,26.37,,,
2025-12-23 12:00:00,3.69,8.46,26.67,,,
2025-12-23 12:15:00,5.12,8.75,26.88,,,
2025-12-23 12:30:00,6.07,8.38,26.17,,DO_jump_>2,
2025-12-23 12:45:00,8.42,8.33,27.84,,DO_jump_>2,
2025-12-23 13:00:00,8.35,8.59,27.25,,,
2025-12-23 13:15:00,9.58,8.64,27.96,,,
2025-12-23 13:30:00,11.05,8.66,27.96,,,
2025-12-23 13:45:00,11.99,8.25,27.03,,,
2025-12-23 14:00:00,12.52,8.73,25.82,,,
2025-12-23 14:15:00,13.1,8.82,27.51,,DO_jump_>2,
2025-12-23 14:30:00,15.35,8.59,26.25,,DO_jump_>2,
2025-12-23 14:45:00,15.64,8.81,25.89,,,
2025-12-23 15:00:00,15.26,8.38,26.33,,,
2025-12-23 15:15:00,16.73,9.04,28.09,,,
2025-12-23 15:30:00,15.95,8.41,28.52,,,
2025-12-23 15:45:00,15.27,8.91,26.56,,,
2025-12-23 16:00:00,14.05,8.99,25.77,,,
2025-12-23 16:15:00,14.24,8.27,26.87,,,
2025-12-23 16:30:00,14.91,8.67,25.71,,,
2025-12-23 16:45:00,16.02,9,26.57,,,
2025-12-23 17:00:00,16.02,8.35,25.99,,,
2025-12-23 17:15:00,14.02,8.24,26.56,,,
2025-12-23 17:30:00,14.32,8.83,28.1,,,
2025-12-23 17:45:00,13.44,8.37,25.73,,,
2025-12-23 18:00:00,13.08,8.21,27.63,,,
2025-12-23 18:15:00,13.29,8.26,27.22,,,
2025-12-23 18:30:00,12.94,8.49,26.85,,,
2025-12-23 18:45:00,12.03,8.64,25.66,,,
2025-12-23 19:00:00,11.76,8.95,26.57,,,
2025-12-23 19:15:00,12.11,9,27.04,,,
2025-12-23 19:30:00,12.29,8.27,25.9,,,
2025-12-23 19:45:00,11.77,8.89,25.72,,,
2025-12-23 20:00:00,11.04,8.28,27.16,,,
2025-12-23 20:15:00,10.35,8.76,26.91,,,
2025-12-23 20:30:00,10.82,8.96,27.18,,,
2025-12-23 20:45:00,10.46,8.15,27.32,,,
2025-12-23 21:00:00,8.77,8.86,25.12,,,
2025-12-23 21:15:00,8.79,8.44,26.94,,,
2025-12-23 21:30:00,8.11,8.56,25.51,,,
2025-12-23 21:45:00,8.65,8.29,26.87,,,
2025-12-23 22:00:00,7.46,8.69,26.7,,,
2025-12-23 22:15:00,6.61,8.19,24.9,,,
2025-12-23 22:30:00,6.76,8.62,26.32,,,
2025-12-23 22:45:00,6.23,8.84,26.03,,,
2025-12-23 23:00:00,5.28,8.05,26.11,,,
2025-12-23 23:15:00,5.05,8.07,25.09,,,
2025-12-23 23:30:00,4.08,8.67,25.19,,,
2025-12-23 23:45:00,4.54,8.22,26.36,,,
2025-12-24 00:00:00,4.2,8.07,25.03,,,
2025-12-24 00:15:00,4.05,8.29,25.31,,,
2025-12-24 00:30:00,3.55,8.56,24.64,,,
2025-12-24 00:45:00,3.6,8.43,26.24,,,
2025-12-24 01:00:00,3.17,8.53,25.36,,,
2025-12-24 01:15:00,3.02,7.99,25.59,,,
2025-12-24 01:30:00,2.93,8.67,25.03,,,
2025-12-24 01:45:00,2.41,8.62,25.41,,,
2025-12-24 02:00:00,2.54,8.59,26.45,,,
2025-12-24 02:15:00,2.7,8.62,25.06,,,
2025-12-24 02:30:00,2.42,8.64,24.64,,,
2025-12-24 02:45:00,1.93,8.43,26.12,,,
2025-12-24 03:00:00,1.44,8.28,24.78,,,
2025-12-24 03:15:00,0.79,8.48,24.77,,,
2025-12-24 03:30:00,0.96,8.34,24.61,,,
2025-12-24 03:45:00,0.66,8.45,25.55,,,
2025-12-24 04:00:00,0.4,8.19,24.43,,,
2025-12-24 04:15:00,0.21,8.2,25.34,,,
2025-12-24 04:30:00,0.56,8.48,24.38,,,
2025-12-24 04:45:00,0.13,8.2,25.02,,,
2025-12-24 05:00:00,0.47,8.32,25.66,,,
2025-12-24 05:15:00,0.41,8.27,24.45,,,
2025-12-24 05:30:00,0.09,8.62,24.56,,DO_<0.1,
2025-12-24 05:45:00,0.16,8.23,25.95,,,
2025-12-24 06:00:00,0.09,8.62,25.35,,DO_<0.1,
2025-12-24 06:15:00,0.1,8.55,25.57,,,
2025-12-24 06:30:00,0.08,8.43,26.21,,DO_<0.1,
2025-12-24 06:45:00,0.08,8.54,26.28,,DO_<0.1,
2025-12-24 07:00:00,0.08,8.14,25.78,,DO_<0.1,
2025-12-24 07:15:00,0.08,8.11,24.53,,DO_<0.1,
2025-12-24 07:30:00,0.08,8.55,24.86,,DO_<0.1,
2025-12-24 07:45:00,0.08,7.95,24.79,,DO_<0.1,
2025-12-24 08:00:00,0.08,8.56,24.97,,DO_<0.1,
2025-12-24 08:15:00,0.08,7.98,26.35,,DO_<0.1,
2025-12-24 08:30:00,0.08,8.58,26.42,,DO_<0.1,
2025-12-24 08:45:00,0.21,8.22,24.85,,,
2025-12-24 09:00:00,0.21,8.51,24.29,,,
2025-12-24 09:15:00,1.04,8.56,26.13,,,
2025-12-24 09:30:00,1.04,8.27,24.97,,,
2025-12-24 09:45:00,2.53,8.5,24.89,,,
2025-12-24 10:00:00,2.2,8.19,25.4,,,
2025-12-24 10:15:00,2.63,7.9,25.71,,,
2025-12-24 10:30:00,2.56,8.48,25.1,flyover_window; time_gap_>20min,,
2025-12-24 11:00:00,1.76,8.25,26.26,time_gap_>20min,,
2025-12-24 11:15:00,1.96,8.22,24.67,,,
2025-12-24 11:30:00,2.5,8.73,25.63,,,
2025-12-24 11:45:00,3.44,8.69,25.13,,,
2025-12-24 12:00:00,4.2,8.75,24.95,,,
2025-12-24 12:15:00,3.76,8.32,26.82,,,
2025-12-24 12:30:00,4.06,8.16,25.66,,,
2025-12-24 12:45:00,5.02,8.58,25.37,,,
2025-12-24 13:00:00,6.01,8.53,25.94,,DO_jump_>2,
2025-12-24 13:15:00,8.33,8.33,28.14,,DO_jump_>2,
2025-12-24 13:30:00,9.21,8.9,26.53,,,
2025-12-24 13:45:00,9.79,8.15,28.4,,,
2025-12-24 14:00:00,9.6,8.23,26.01,,,
2025-12-24 14:15:00,10.19,8.72,28.35,,,
2025-12-24 14:30:00,9.51,8.38,26.29,,,
2025-12-24 14:45:00,10.15,8.15,27.15,,DO_jump_>2,
2025-12-24 15:00:00,13.42,8.96,27.99,,DO_jump_>2,
2025-12-24 15:15:00,15,8.88,27.9,,,
2025-12-24 15:30:00,13.83,8.81,28.29,,,
2025-12-24 15:45:00,13.34,8.6,27.27,,,
2025-12-24 16:00:00,13.62,9.02,26.14,,,
2025-12-24 16:15:00,13.4,8.27,27.22,,,
2025-12-24 16:30:00,14.96,8.34,28.08,,,
2025-12-24 16:45:00,13.89,8.82,26.79,,,
2025-12-24 17:00:00,14.36,8.78,27.85,,,
2025-12-24 17:15:00,15.63,8.45,27.2,,,
2025-12-24 17:30:00,15.48,8.78,27.25,,,
2025-12-24 17:45:00,14.64,8.94,26.99,,,
2025-12-24 18:00:00,13.41,8.87,25.46,,,
2025-12-24 18:15:00,13.59,8.76,27.74,,,
2025-12-24 18:30:00,13.64,8.54,25.37,,DO_jump_>2,
2025-12-24 18:45:00,8.73,8.7,25.42,,DO_jump_>2,
2025-12-24 19:00:00,9.87,8.21,26.09,,,
2025-12-24 19:15:00,10.04,8.69,25.8,,,
2025-12-24 19:30:00,10.42,8.72,25.76,,,
2025-12-24 19:45:00,10.66,8.52,27.68,,DO_jump_>2,
2025-12-24 20:00:00,8.26,8.77,25.84,,DO_jump_>2,
2025-12-24 20:15:00,9.46,8.69,26.55,,,
2025-12-24 20:30:00,9.53,8.54,26.39,,,
2025-12-24 20:45:00,10.15,8.77,26.06,,DO_jump_>2,
2025-12-24 21:00:00,4.22,8.08,25.19,,DO_jump_>2,
2025-12-24 21:15:00,5.88,8.45,25.89,,,
2025-12-24 21:30:00,7.04,8.1,26.63,,,
2025-12-24 21:45:00,7.1,8.8,25.17,,,
2025-12-24 22:00:00,6.92,8.65,25.59,,,
2025-12-24 22:15:00,7.45,8.82,25.08,,,
2025-12-24 22:30:00,7.26,8.46,24.86,,,
2025-12-24 22:45:00,6.78,8.35,25.87,,,
2025-12-24 23:00:00,6.3,8.64,26.69,,,
2025-12-24 23:15:00,6.12,8.09,26.37,,,
2025-12-24 23:30:00,6.01,8.13,25.51,,,
2025-12-24 23:45:00,5.56,8.55,27.16,,,
2025-12-25 00:00:00,4.96,8.18,26.24,,,
2025-12-25 00:15:00,4.6,8.57,26.72,,,
2025-12-25 00:30:00,4.55,8.72,25.09,,,
2025-12-25 00:45:00,4.15,8.65,26.96,,,
2025-12-25 01:00:00,4.14,8.48,26.95,,,
2025-12-25 01:15:00,3.98,8.25,26.64,,,
2025-12-25 01:30:00,4.04,8.32,24.63,,,
2025-12-25 01:45:00,3.41,8.31,26.48,,,
2025-12-25 02:00:00,3.09,8.07,24.85,,,
2025-12-25 02:15:00,2.15,8.01,25.7,,,
2025-12-25 02:30:00,1.12,8.11,26.32,,,
2025-12-25 02:45:00,1.26,8.47,26.28,,,
2025-12-25 03:00:00,0.93,8.59,24.97,,,
2025-12-25 03:15:00,1.11,8.21,24.78,,,
2025-12-25 03:30:00,1.42,8.19,24.41,time_gap_>20min,,
2025-12-25 04:15:00,1.64,8.11,26.11,time_gap_>20min,,
2025-12-25 04:30:00,1.85,8.23,25.98,,,
2025-12-25 04:45:00,2.07,8.06,26.17,,,
2025-12-25 05:00:00,2,8.65,24.88,,,
2025-12-25 05:15:00,2.01,7.93,25.77,,,
2025-12-25 05:30:00,1.96,8.62,25.02,,,
2025-12-25 05:45:00,1.93,8.51,26.34,,,
2025-12-25 06:00:00,1.97,8.21,26.58,,,
2025-12-25 06:15:00,1.43,8.22,25.79,,,
2025-12-25 06:30:00,1.28,8.14,25.97,,,
2025-12-25 06:45:00,1.23,7.83,25.94,time_gap_>20min,,
2025-12-25 07:15:00,1.26,8.41,25.1,time_gap_>20min,,
2025-12-25 07:30:00,1.2,8.63,23.96,,,
2025-12-25 07:45:00,1.33,8.15,26.05,,,
2025-12-25 08:00:00,1.37,7.94,25.71,,,
2025-12-25 08:15:00,1.36,8.14,25.44,,,
2025-12-25 08:30:00,1.8,8.66,25.24,,,
2025-12-25 08:45:00,2.87,8.27,25.83,time_gap_>20min,,
2025-12-25 09:15:00,3.14,8.69,26.45,time_gap_>20min,,
2025-12-25 09:30:00,3.9,8.23,25.88,,,
2025-12-25 09:45:00,3.5,8.66,26.04,,,
2025-12-25 10:00:00,3.68,8.67,26.02,,,
2025-12-25 10:15:00,5.04,8.13,26.05,,,
2025-12-25 10:30:00,5.28,8.25,25.96,flyover_window,,
2025-12-25 10:45:00,5.8,8.3,24.99,,,
2025-12-25 11:00:00,5.39,8.16,25.33,,,
2025-12-25 11:15:00,6.03,8.04,26.85,,,
2025-12-25 11:30:00,5.6,8.41,25.17,,,
2025-12-25 11:45:00,5.23,8.48,25.17,,,
2025-12-25 12:00:00,5.26,8.31,26.19,,,
2025-12-25 12:15:00,5.98,8.69,26.73,,DO_jump_>2,
2025-12-25 12:30:00,8.59,8.8,27.39,,DO_jump_>2,
2025-12-25 12:45:00,9.18,8.41,27.7,,,
2025-12-25 13:00:00,10.53,8.21,26.69,,,
2025-12-25 13:15:00,10.35,8.45,27.58,,,
2025-12-25 13:30:00,10.06,8.42,25.58,,,
2025-12-25 13:45:00,10.64,8.17,27.24,,,
2025-12-25 14:00:00,12.1,8.65,27.86,,,
2025-12-25 14:15:00,11.11,8.87,27.8,time_gap_>20min,,
2025-12-25 14:45:00,11.88,8.58,27.15,time_gap_>20min,,
2025-12-25 15:00:00,13.76,8.43,28.41,time_gap_>20min,,
2025-12-25 15:30:00,14.06,8.32,26.69,time_gap_>20min,,
2025-12-25 16:45:00,13.3,8.72,25.93,time_gap_>20min,,
2025-12-25 17:15:00,13.95,8.34,27.07,time_gap_>20min,,
2025-12-25 17:30:00,13.6,8.33,26.68,,,
2025-12-25 17:45:00,11.99,8.79,27.11,,,
2025-12-25 18:00:00,12.12,8.33,26.11,,DO_jump_>2,
2025-12-25 18:15:00,9.36,8.41,27.32,,DO_jump_>2,
2025-12-25 18:30:00,10.88,8.31,26.75,,,
2025-12-25 18:45:00,10.77,8.74,26.4,,,
2025-12-25 19:00:00,10.26,8.83,26.07,,,
2025-12-25 19:15:00,10.53,8.35,25.72,,,
2025-12-25 19:30:00,9.36,8.52,27.12,,,
2025-12-25 19:45:00,9.48,8.77,27.26,,,
2025-12-25 20:00:00,9.12,8.13,27.1,,,
2025-12-25 20:15:00,8.31,8.75,26.69,,,
2025-12-25 20:30:00,8.73,8.64,25.66,,,
2025-12-25 20:45:00,8.73,8.74,25.35,,,
2025-12-25 21:00:00,7.89,8.68,24.95,,,
2025-12-25 21:15:00,7.36,8.27,26.34,,,
2025-12-25 21:30:00,7.23,8.06,26.48,,,
2025-12-25 21:45:00,6.54,8.38,25.84,,,
2025-12-25 22:00:00,5.86,8.16,24.63,,,
2025-12-25 22:15:00,5.67,8.65,27.08,,,
2025-12-25 22:30:00,5.83,8.64,26.04,,,
2025-12-25 22:45:00,5.34,8.37,25.2,,,
2025-12-25 23:00:00,5.07,8.18,25.88,,,
2025-12-25 23:15:00,5.38,8.15,26.13,,,
2025-12-25 23:30:00,5.25,8.2,26.79,,,
2025-12-25 23:45:00,4.45,8.56,24.47,,,
2025-12-26 00:00:00,4.33,8.61,25.36,,,
2025-12-26 00:15:00,4.3,8.36,24.43,,,
2025-12-26 00:30:00,4.1,8.37,26.31,,,
2025-12-26 00:45:00,3.93,8.66,25.5,,,
2025-12-26 01:00:00,3.65,8.55,24.87,,,
2025-12-26 01:15:00,3.76,8.59,24.33,,,
2025-12-26 01:30:00,3.75,8.47,24.46,,,
2025-12-26 01:45:00,3.91,8.63,25.91,,,
2025-12-26 02:00:00,3.66,8.63,26.38,,,
2025-12-26 02:15:00,3.35,8.34,25.32,,,
2025-12-26 02:30:00,3.32,7.95,26.09,,,
2025-12-26 02:45:00,3.1,8.44,26.03,,,
2025-12-26 03:00:00,3.3,8.26,25.48,,,
2025-12-26 03:15:00,3.1,8.56,26.14,,,
2025-12-26 03:30:00,2.96,8.05,26.1,,,
2025-12-26 03:45:00,2.75,8.27,26.14,,,
2025-12-26 04:00:00,2.72,8.6,26.36,,,
2025-12-26 04:15:00,2.68,8.17,26.04,,,
2025-12-26 04:30:00,2.48,7.9,26.77,,,
2025-12-26 04:45:00,2.4,8.36,25.88,,,
2025-12-26 05:00:00,2.37,8.37,24.16,,,
2025-12-26 05:15:00,2.42,7.92,25,,,
2025-12-26 05:30:00,2.23,8.11,24.72,,,
2025-12-26 05:45:00,2.16,8.37,25.02,,,
2025-12-26 06:00:00,2.14,8.2,24.95,,,
2025-12-26 06:15:00,2.1,8.06,25.89,,,
2025-12-26 06:30:00,2.07,8.56,25.05,,,
2025-12-26 06:45:00,2.06,8.58,25.63,,,
2025-12-26 07:00:00,1.89,8.26,26.13,,,
2025-12-26 07:15:00,1.74,8.06,24.5,,,
2025-12-26 07:30:00,1.9,7.97,25.02,,,
2025-12-26 07:45:00,1.86,7.91,25.06,,,
2025-12-26 08:00:00,1.99,8.57,25.24,,,
2025-12-26 08:15:00,2.03,7.89,25.06,,,
2025-12-26 08:30:00,1.83,8.18,25.81,,,
2025-12-26 08:45:00,1.97,8.21,24.37,,,
2025-12-26 09:00:00,2.24,8.63,24.56,,,
2025-12-26 09:15:00,3.03,7.92,25.53,,,
2025-12-26 09:30:00,3.55,8.63,24.7,,,
2025-12-26 09:45:00,3.36,8.66,25.7,,,
2025-12-26 10:00:00,4.45,8.74,25.51,time_gap_>20min,,
2025-12-26 10:30:00,4.98,8.78,26.24,flyover_window; time_gap_>20min,,
2025-12-26 10:45:00,4.1,8.47,24.72,,,
2025-12-26 11:00:00,5.22,8.76,24.93,,,
2025-12-26 11:15:00,4.81,8.43,25.27,,,
2025-12-26 11:30:00,4.87,8.62,25.08,,,
2025-12-26 11:45:00,4.48,8.15,26.21,,,
2025-12-26 12:00:00,5.15,8.02,25.31,time_gap_>20min,,
2025-12-26 12:45:00,8.9,8.5,27.04,time_gap_>20min,,
2025-12-26 13:15:00,9.33,8.4,28.03,time_gap_>20min,,
2025-12-26 13:45:00,10.4,8.33,27.61,time_gap_>20min,,
2025-12-26 14:15:00,9.96,8.88,25.64,time_gap_>20min,,
2025-12-26 15:45:00,11.52,8.55,27.16,time_gap_>20min,,
2025-12-26 16:15:00,14.39,8.29,26.8,time_gap_>20min,DO_jump_>2,
2025-12-26 16:30:00,6.16,8.78,27.36,,DO_jump_>2,
2025-12-26 16:45:00,14.16,8.96,27.38,,DO_jump_>2,
2025-12-26 17:00:00,14.99,8.42,26.65,,,
2025-12-26 17:15:00,15.13,8.68,26.43,,,
2025-12-26 17:30:00,15.03,8.96,25.67,,,
2025-12-26 17:45:00,14.28,8.83,26.08,,,
2025-12-26 18:00:00,14.54,8.45,26.06,,,
2025-12-26 18:15:00,13.59,8.47,27.17,,,
2025-12-26 18:30:00,13.37,8.7,26.07,,,
2025-12-26 18:45:00,13.11,8.7,27.24,,,
2025-12-26 19:00:00,13.56,8.94,26.46,,,
2025-12-26 19:15:00,12.84,8.97,26.14,,,
2025-12-26 19:30:00,12.28,8.31,26.44,,,
2025-12-26 19:45:00,12.65,8.57,27.12,,,
2025-12-26 20:00:00,12.11,8.2,26.82,,,
2025-12-26 20:15:00,12.27,8.78,25.54,,,
2025-12-26 20:30:00,11.55,8.68,25.11,,DO_jump_>2,
2025-12-26 20:45:00,9.4,8.17,26.34,,DO_jump_>2,
2025-12-26 21:00:00,10.11,8.32,25.33,,,
2025-12-26 21:15:00,10.37,8.19,26.21,,,
2025-12-26 21:30:00,10.26,8.86,26.38,,,
2025-12-26 21:45:00,9.67,8.9,26.11,,,
2025-12-26 22:00:00,9.93,8.56,25.82,,,
2025-12-26 22:15:00,9.2,8.15,26.16,,,
2025-12-26 22:30:00,8.88,8.36,24.72,,,
2025-12-26 22:45:00,8.9,8.46,26.58,,,
2025-12-26 23:00:00,8.92,8.41,25.78,,,
2025-12-26 23:15:00,8.49,8.84,25.24,,,
2025-12-26 23:30:00,8.64,8.64,25.33,,,
2025-12-26 23:45:00,8.22,8.53,26.67,,,
2025-12-27 00:00:00,7.78,8.52,26.4,,,
2025-12-27 00:15:00,7.04,8.83,24.73,,,
2025-12-27 00:30:00,6.64,8.06,24.86,,,
2025-12-27 00:45:00,6.75,8.57,26.25,,,
2025-12-27 01:00:00,6.11,8.54,24.89,,,
2025-12-27 01:15:00,5.96,8.51,25.76,,,
2025-12-27 01:30:00,5.73,8.42,25.74,,,
2025-12-27 01:45:00,5.83,8.66,26.1,,,
2025-12-27 02:00:00,5.59,8.38,26.33,,,
2025-12-27 02:15:00,5.04,8.47,24.77,,,
2025-12-27 02:30:00,4.88,8.74,26.15,,,
2025-12-27 02:45:00,4.66,8.62,25.58,,,
2025-12-27 03:00:00,4.92,8.42,24.7,,,
2025-12-27 03:15:00,4.39,7.97,26.6,,,
2025-12-27 03:30:00,4.59,8.61,24.57,,,
2025-12-27 03:45:00,4.6,8.43,25.37,,,
2025-12-27 04:00:00,4.87,8.09,26.6,,DO_jump_>2,
2025-12-27 04:15:00,2.39,8.59,25.64,,DO_jump_>2,
2025-12-27 04:30:00,3.11,8.16,25.12,,,
2025-12-27 04:45:00,3.61,8.6,25.18,,,
2025-12-27 05:00:00,3.79,8.06,24.72,,,
2025-12-27 05:15:00,4.11,8.74,24.3,,,
2025-12-27 05:30:00,3.95,7.97,24.5,,,
2025-12-27 05:45:00,4.05,8.45,25.81,,,
2025-12-27 06:00:00,4.13,8.18,25.54,,,
2025-12-27 06:15:00,4.01,8.19,24.67,,,
2025-12-27 06:30:00,3.96,8.04,24.77,,,
2025-12-27 06:45:00,3.92,8.37,26.05,,,
2025-12-27 07:00:00,3.62,8.04,25.16,,,
2025-12-27 07:15:00,3.71,8.74,25.76,,,
2025-12-27 07:30:00,3.59,8.63,26.16,,,
2025-12-27 07:45:00,3.59,8.28,24.57,,,
2025-12-27 08:00:00,3.75,8.44,25.8,,,
2025-12-27 08:15:00,3.71,8.45,24.27,,,
2025-12-27 08:30:00,3.49,8.05,24.55,,,
2025-12-27 08:45:00,3.66,8.57,24.24,,,
2025-12-27 09:00:00,3.88,8.77,24.2,,,
2025-12-27 09:15:00,4.67,8.22,26.04,,,
2025-12-27 09:30:00,5.71,8.81,26.13,,,
2025-12-27 09:45:00,5.19,8.31,25.05,,,
2025-12-27 10:00:00,7.16,8.04,26.08,,,
2025-12-27 10:15:00,6.21,8.12,24.56,,,
2025-12-27 10:30:00,6.07,8.05,25.32,flyover_window,,
2025-12-27 10:45:00,5.4,8.29,25.53,,,
2025-12-27 11:00:00,5.07,8.4,25.93,,,
2025-12-27 11:15:00,4.08,8.4,24.91,,,
2025-12-27 11:30:00,3.7,8.54,24.98,,,
2025-12-27 11:45:00,3.97,8.33,24.95,,,
2025-12-27 12:00:00,5.28,8.65,26.54,,,
2025-12-27 12:15:00,5.73,8.42,26.71,,,
2025-12-27 12:30:00,5.72,8.15,25.35,,,
2025-12-27 12:45:00,6.27,8.51,27.77,,,
2025-12-27 13:00:00,7.16,8.56,27.04,,,
2025-12-27 13:15:00,7.75,8.64,27.84,,,
2025-12-27 13:30:00,8,8.13,25.7,,DO_jump_>2,
2025-12-27 13:45:00,10.49,8.76,27.47,,DO_jump_>2,
2025-12-27 14:00:00,12.99,8.35,26.75,,DO_jump_>2,
2025-12-27 14:15:00,11.88,8.55,26.23,,,
2025-12-27 14:30:00,11.74,8.48,25.64,,,
2025-12-27 14:45:00,11.94,8.72,26.65,,DO_jump_>2,
2025-12-27 15:00:00,14.13,8.96,25.95,,DO_jump_>2,
2025-12-27 15:15:00,12.11,8.51,25.7,,DO_jump_>2,
2025-12-27 15:30:00,15.18,8.59,25.96,,DO_jump_>2,
2025-12-27 15:45:00,14.63,8.85,27.05,,,
2025-12-27 16:00:00,15.2,8.79,27.69,,,
2025-12-27 16:15:00,15.02,8.83,27.2,,,
2025-12-27 16:30:00,15.37,8.96,25.98,,,
2025-12-27 16:45:00,15.81,8.55,26.34,,,
2025-12-27 17:00:00,15.23,8.76,28.02,,,
2025-12-27 17:15:00,15.4,8.69,25.87,,,
2025-12-27 17:30:00,14.66,8.35,26.93,,,
2025-12-27 17:45:00,14.26,8.56,26.74,,,
2025-12-27 18:00:00,15.04,8.83,27.4,,,
2025-12-27 18:15:00,15.51,8.24,27.7,,,
2025-12-27 18:30:00,15.16,8.94,27.02,,,
2025-12-27 18:45:00,14.46,8.92,27.64,,,
2025-12-27 19:00:00,14.6,8.68,26.5,,,
2025-12-27 19:15:00,14.39,8.46,26,,,
2025-12-27 19:30:00,13.66,8.45,27.7,,,
2025-12-27 19:45:00,12.47,8.28,27.69,,,
2025-12-27 20:00:00,13.09,8.54,26.25,,,
2025-12-27 20:15:00,12.52,8.51,26.05,,,
2025-12-27 20:30:00,12.28,8.36,25.9,,,
2025-12-27 20:45:00,12.4,8.66,26.11,,,
2025-12-27 21:00:00,11.85,8.64,26.09,,,
2025-12-27 21:15:00,11.16,8.36,26.97,,,
2025-12-27 21:30:00,10.83,8.18,26.53,,,
2025-12-27 21:45:00,10.87,8.22,25.51,,,
2025-12-27 22:00:00,10.66,8.23,27.23,,,
2025-12-27 22:15:00,10.24,8.73,26.58,,,
2025-12-27 22:30:00,10.36,8.83,26.86,,,
2025-12-27 22:45:00,9.23,8.49,27.4,,,
2025-12-27 23:00:00,8.83,8.36,26.94,,,
2025-12-27 23:15:00,8.7,8.77,25.95,,,
2025-12-27 23:30:00,8.63,8.51,26.22,,,
2025-12-27 23:45:00,8.16,8.32,26.82,,,
2025-12-28 00:00:00,7.91,8.29,24.88,,,
2025-12-28 00:15:00,7.49,8.81,26.78,,,
2025-12-28 00:30:00,7.71,8.19,25.53,,,
2025-12-28 00:45:00,7.05,8.08,24.94,,,
2025-12-28 01:00:00,7.16,8.06,25.2,,,
2025-12-28 01:15:00,7.28,8.28,25.06,,,
2025-12-28 01:30:00,6.31,8.64,25.09,,,
2025-12-28 01:45:00,6.53,8.07,26.54,,,
2025-12-28 02:00:00,6.14,8.08,25.82,,,
2025-12-28 02:15:00,6.08,8.21,26.02,,,
2025-12-28 02:30:00,5.8,8.44,24.97,,,
2025-12-28 02:45:00,5.25,8.31,26,,,
2025-12-28 03:00:00,5.24,8.76,25.25,,,
2025-12-28 03:15:00,4.13,8.1,26.24,,,
2025-12-28 03:30:00,4.52,8.11,26.51,,,
2025-12-28 03:45:00,4.65,8.32,25.28,,,
2025-12-28 04:00:00,4.64,8.69,24.96,,,
2025-12-28 04:15:00,4.3,8.19,26.47,,,
2025-12-28 04:30:00,4.33,8.42,26.21,,,
2025-12-28 04:45:00,4.06,8.73,24.85,,,
2025-12-28 05:00:00,4.07,8.01,24.53,,,
2025-12-28 05:15:00,4.24,8.77,26.76,,,
2025-12-28 05:30:00,4.11,8.44,24.27,,,
2025-12-28 05:45:00,4.19,8,24.55,,,
2025-12-28 06:00:00,4.22,8.06,25.17,,,
2025-12-28 06:15:00,3.03,8.58,25.82,,,
2025-12-28 06:30:00,3.19,7.94,26.28,,,
2025-12-28 06:45:00,3.63,8.39,26.43,,,
2025-12-28 07:00:00,3.65,7.99,25.41,,,
2025-12-28 07:15:00,3.19,8.27,25.76,,,
2025-12-28 07:30:00,3.12,8,25.1,,,
2025-12-28 07:45:00,2.93,8.01,25.62,,,
2025-12-28 08:00:00,3.05,8.47,25.8,,,
2025-12-28 08:15:00,2.89,8.11,26.19,,,
2025-12-28 08:30:00,3.04,8.02,24.28,,,
2025-12-28 08:45:00,3.37,8.03,24.39,,,
2025-12-28 09:00:00,4.61,8.31,26.04,,DO_jump_>2,
2025-12-28 09:15:00,7.99,8.55,24.93,,DO_jump_>2,
2025-12-28 09:30:00,7.09,8.59,25.53,,,
2025-12-28 09:45:00,7.3,8.33,26.19,,,
2025-12-28 10:00:00,7.9,8.69,25.44,,,
2025-12-28 10:15:00,6.12,8.79,25.73,,,
2025-12-28 10:30:00,5.2,8.67,25.57,flyover_window,,
2025-12-28 10:45:00,5.05,8.45,24.59,,,
2025-12-28 11:00:00,4.21,8.56,25.16,,,
2025-12-28 11:15:00,4.55,8.45,26.57,,,
2025-12-28 11:30:00,4.46,8.24,25.84,,,
2025-12-28 11:45:00,5.16,8,25.38,,DO_jump_>2,
2025-12-28 12:00:00,7.48,8.24,26.09,,DO_jump_>2,
2025-12-28 12:15:00,10.04,8.78,27.23,,DO_jump_>2,
2025-12-28 12:30:00,10.49,8.88,25.48,,,
2025-12-28 12:45:00,11.2,8.88,26.57,,,
2025-12-28 13:00:00,11.67,8.46,25.56,,,
2025-12-28 13:15:00,12.59,8.63,26.17,,,
2025-12-28 13:30:00,11.29,8.94,26.82,,,
2025-12-28 13:45:00,11.77,8.99,26.91,,,
2025-12-28 14:00:00,12.17,8.37,26.38,,,
2025-12-28 14:15:00,13.64,8.42,27.24,,,
2025-12-28 14:30:00,14.52,8.37,26.73,,,
2025-12-28 14:45:00,14,8.41,28.41,,,
2025-12-28 15:00:00,13.68,8.55,26.63,,,
